Date,Time,LMP ($/MWh),SRP ($/MWh)
04/28/2024,14,-37.98468,0.5
04/28/2024,15,-38.52304,0.5
04/28/2024,16,-37.87802,0.45639
04/28/2024,17,-34.47972,0.38
04/28/2024,18,-9.85633,0.5
04/28/2024,19,21.09049,0.5
04/28/2024,20,29.12888,0.75
04/28/2024,21,30.83747,3.27782
04/28/2024,22,28.04044,0.75
04/28/2024,23,27.02163,0.75
04/28/2024,24,26.61725,0.75
04/29/2024,1,31.43686,0.75
04/29/2024,2,29.4235,0.75
04/29/2024,3,30.04141,0.75
04/29/2024,4,29.60398,0.75
04/29/2024,5,31.5279,0.75
04/29/2024,6,37.30179,1
04/29/2024,7,37.48611,2.16415
04/29/2024,8,24.84165,1
04/29/2024,9,-1.56087,0.75
04/29/2024,10,-12.84665,0.75
04/29/2024,11,-17.28539,0.75
04/29/2024,12,-20.28766,0.75
04/29/2024,13,-19.14234,0.5
04/29/2024,14,-19.13752,0.14
04/29/2024,15,-21.6396,0.14
04/29/2024,16,-18.81218,0.14
04/29/2024,17,-15.19307,0.14
04/29/2024,18,-0.99674,0.5
04/29/2024,19,31.34392,0.54913
04/29/2024,20,44.13569,1
04/29/2024,21,44.69501,2.62245
04/29/2024,22,37.98074,1
04/29/2024,23,33.16833,0.75
04/29/2024,24,30.13056,1.03727
04/30/2024,1,28.17584,0.75
04/30/2024,2,28.02153,0.75
04/30/2024,3,27.99438,0.75
04/30/2024,4,28.01454,0.75
04/30/2024,5,29.62806,0.75
04/30/2024,6,39.5001,1.08
04/30/2024,7,40.22137,5.67
04/30/2024,8,26.14756,1
04/30/2024,9,6.40099,0.75
04/30/2024,10,-3.33163,0.45
04/30/2024,11,-9.33146,0.75
04/30/2024,12,-13.58624,0.75
04/30/2024,13,-13.95565,0.5549
04/30/2024,14,-14.31258,0.28123
04/30/2024,15,-16.2868,0.14
04/30/2024,16,-17.78322,0.42
04/30/2024,17,-9.53575,0.4462
04/30/2024,18,1.76874,0.4136
04/30/2024,19,33.08803,0.75
04/30/2024,20,49.62633,1.69742
04/30/2024,21,50.63355,5.38823
04/30/2024,22,44.60481,1.19727
04/30/2024,23,34.27855,0.75
04/30/2024,24,28.29907,0.75
05/01/2024,1,38.94481,0.75
05/01/2024,2,33.66182,0.72269
05/01/2024,3,31.58951,0.75
05/01/2024,4,30.38237,0.63026
05/01/2024,5,34.64948,0.75
05/01/2024,6,39.43274,1
05/01/2024,7,40.17861,5.1331
05/01/2024,8,19.30729,1
05/01/2024,9,-19.66694,0.75
05/01/2024,10,-25.67006,0.75
05/01/2024,11,-30.28783,0.75
05/01/2024,12,-26.98984,0.14
05/01/2024,13,-31.01803,0.14
05/01/2024,14,-26.5487,0.14
05/01/2024,15,-30.06085,0.14
05/01/2024,16,-25.51871,0.14
05/01/2024,17,-19.02318,0.3
05/01/2024,18,-8.62458,0.46008
05/01/2024,19,35.29901,0.75
05/01/2024,20,46.79246,4.38
05/01/2024,21,48.9858,6.73964
05/01/2024,22,41.62307,5.12574
05/01/2024,23,36.69116,0.75
05/01/2024,24,34.87634,0.75
05/02/2024,1,35.59209,0.45
05/02/2024,2,34.01745,0.45
05/02/2024,3,33.70538,0.61723
05/02/2024,4,32.60176,0.45
05/02/2024,5,34.29697,0.62849
05/02/2024,6,43.13953,1
05/02/2024,7,43.38778,1
05/02/2024,8,15.63476,1
05/02/2024,9,-7.48619,0.45
05/02/2024,10,-16.47044,0.45
05/02/2024,11,-15.44686,0.45
05/02/2024,12,-16.38564,0.14
05/02/2024,13,-13.06331,0.14
05/02/2024,14,-16.70845,0.14
05/02/2024,15,-12.91361,0.14
05/02/2024,16,-17.41135,0.3
05/02/2024,17,-8.3513,0.45
05/02/2024,18,4.80469,0.45
05/02/2024,19,37.02573,0.45
05/02/2024,20,47.79213,5.58642
05/02/2024,21,45.95084,5.31809
05/02/2024,22,40.84715,3.16837
05/02/2024,23,37.52564,0.75
05/02/2024,24,34.73326,0.45
05/03/2024,1,31.78253,0.45
05/03/2024,2,30.68783,0.45
05/03/2024,3,30.36069,0.45
05/03/2024,4,30.15805,0.45
05/03/2024,5,30.80517,0.45
05/03/2024,6,38.22554,1
05/03/2024,7,37.88534,1.32853
05/03/2024,8,8.87491,1
05/03/2024,9,-8.00884,0.45
05/03/2024,10,-12.04202,0.45
05/03/2024,11,-10.79081,0.45
05/03/2024,12,-10.10196,0.2
05/03/2024,13,-9.98693,0.3
05/03/2024,14,-9.56488,0.14
05/03/2024,15,-9.30323,0.3
05/03/2024,16,-9.14263,0.45
05/03/2024,17,-7.52583,0.30251
05/03/2024,18,-0.6551,0.45
05/03/2024,19,31.66411,0.45
05/03/2024,20,44.83457,3.93938
05/03/2024,21,44.89816,3.55498
05/03/2024,22,42.70778,2.19171
05/03/2024,23,34.13585,0.45
05/03/2024,24,33.50449,0.64592
05/04/2024,1,33.6519,0.45
05/04/2024,2,31.46333,0.45
05/04/2024,3,29.42612,0.45
05/04/2024,4,28.72107,0.45
05/04/2024,5,29.89668,0.45
05/04/2024,6,34.03715,1
05/04/2024,7,33.75789,1
05/04/2024,8,15.24823,1
05/04/2024,9,0.99387,0.45
05/04/2024,10,1.8842,0.45
05/04/2024,11,3.45931,0.14
05/04/2024,12,4.06542,0.14
05/04/2024,13,4.6544,0.14
05/04/2024,14,4.43204,0.14
05/04/2024,15,4.63204,0.14
05/04/2024,16,4.40455,0.2534
05/04/2024,17,4.53527,0.14
05/04/2024,18,26.20682,0.28506
05/04/2024,19,33.83773,0.45
05/04/2024,20,35.40098,1.33515
05/04/2024,21,36.37932,2.44339
05/04/2024,22,35.31663,1.46923
05/04/2024,23,33.74587,0.45
05/04/2024,24,33.25046,0.45
05/05/2024,1,27.09219,0.45
05/05/2024,2,24.80446,0.45
05/05/2024,3,24.70857,0.45
05/05/2024,4,24.30391,0.45
05/05/2024,5,26.59063,0.45
05/05/2024,6,27.15639,1
05/05/2024,7,25.80815,1
05/05/2024,8,-4.15832,1
05/05/2024,9,-17.72817,0.45
05/05/2024,10,-28.65202,0.45
05/05/2024,11,-30.22998,0.45
05/05/2024,12,-32.01213,0.45
05/05/2024,13,-32.15017,0.45
05/05/2024,14,-32.80838,0.25
05/05/2024,15,-32.97019,0.14
05/05/2024,16,-34.45279,0.5
05/05/2024,17,-30.28081,0.25
05/05/2024,18,-19.17524,0.4604
05/05/2024,19,15.75036,0.45
05/05/2024,20,30.47286,1
05/05/2024,21,31.81383,2.65618
05/05/2024,22,31.48886,2.34162
05/05/2024,23,29.33093,0.45
05/05/2024,24,28.48562,0.45
05/06/2024,1,27.10478,0.45
05/06/2024,2,27.9169,0.45
05/06/2024,3,26.90752,0.45
05/06/2024,4,26.34872,0.45
05/06/2024,5,28.44499,0.45
05/06/2024,6,35.91946,1
05/06/2024,7,37.13058,1
05/06/2024,8,21.26648,1
05/06/2024,9,-7.67863,0.45
05/06/2024,10,-11.39644,0.45
05/06/2024,11,-13.08461,0.45
05/06/2024,12,-14.30984,0.45
05/06/2024,13,-14.83914,0.45
05/06/2024,14,-13.98543,0.14
05/06/2024,15,-18.61451,0.14
05/06/2024,16,-14.42646,0.14
05/06/2024,17,-14.34785,0.14
05/06/2024,18,-6.41701,0.29
05/06/2024,19,28.31447,0.45
05/06/2024,20,36.56986,2.09012
05/06/2024,21,40.11648,2.98511
05/06/2024,22,36.66097,1
05/06/2024,23,31.71848,0.75
05/06/2024,24,31.05221,0.75
05/07/2024,1,23.95914,0.45
05/07/2024,2,23.22338,0.69372
05/07/2024,3,22.71102,0.45
05/07/2024,4,22.88652,0.45
05/07/2024,5,23.9761,0.45458
05/07/2024,6,28.4047,2.39839
05/07/2024,7,29.75234,5.80619
05/07/2024,8,4.58459,1
05/07/2024,9,-14.73124,0.45
05/07/2024,10,-22.33721,0.45
05/07/2024,11,-23.04915,0.45
05/07/2024,12,-25.16832,0.45
05/07/2024,13,-25.75715,0.5
05/07/2024,14,-25.71127,0.14
05/07/2024,15,-25.46652,0.14
05/07/2024,16,-25.23526,0.14
05/07/2024,17,-24.35125,0.14
05/07/2024,18,-10.67421,0.45
05/07/2024,19,19.50249,0.45
05/07/2024,20,34.30999,1
05/07/2024,21,37.1012,1
05/07/2024,22,37.72701,1
05/07/2024,23,29.77612,0.45
05/07/2024,24,28.10243,1.54947
05/08/2024,1,27.09988,0.45
05/08/2024,2,26.61416,0.45
05/08/2024,3,26.08215,0.45
05/08/2024,4,26.74913,0.45
05/08/2024,5,28.50227,0.45
05/08/2024,6,35.55322,1
05/08/2024,7,36.62036,2.20578
05/08/2024,8,9.35907,1
05/08/2024,9,-9.32106,0.45
05/08/2024,10,-14.19307,0.45
05/08/2024,11,-16.5631,0.45
05/08/2024,12,-16.96938,0.3
05/08/2024,13,-18.30971,0.14
05/08/2024,14,-18.06284,0.14
05/08/2024,15,-16.53583,0.30203
05/08/2024,16,-15.3555,0.14
05/08/2024,17,-11.48183,0.15334
05/08/2024,18,-1.56253,0.45
05/08/2024,19,32.59247,0.45
05/08/2024,20,46.41254,1.21349
05/08/2024,21,50.39755,5.86482
05/08/2024,22,44.26947,1.62895
05/08/2024,23,39.27215,0.45
05/08/2024,24,37.75046,0.45
05/09/2024,1,35.97683,0.45
05/09/2024,2,34.80283,0.45
05/09/2024,3,34.49482,0.45
05/09/2024,4,34.57204,0.45
05/09/2024,5,34.83,0.45
05/09/2024,6,38.91875,1
05/09/2024,7,38.06193,1
05/09/2024,8,12.23854,1
05/09/2024,9,-9.67196,0.45
05/09/2024,10,-15.6776,0.45
05/09/2024,11,-15.43643,0.45
05/09/2024,12,-16.81098,0.25596
05/09/2024,13,-14.60907,0.14
05/09/2024,14,-14.81607,0.14
05/09/2024,15,-15.29398,0.14
05/09/2024,16,-14.96774,0.27
05/09/2024,17,-7.07589,0.14
05/09/2024,18,5.86141,0.45
05/09/2024,19,38.78332,0.45
05/09/2024,20,51.18268,1
05/09/2024,21,52.5369,1
05/09/2024,22,43.66417,2.35923
05/09/2024,23,38.21626,0.45
05/09/2024,24,37.55864,0.45
05/10/2024,1,38.13053,0.45
05/10/2024,2,36.83182,0.45
05/10/2024,3,35.67962,0.45
05/10/2024,4,36.41424,0.45
05/10/2024,5,36.49249,0.45
05/10/2024,6,39.23103,1
05/10/2024,7,39.37647,1
05/10/2024,8,18.71707,1
05/10/2024,9,-9.78212,0.45
05/10/2024,10,-19.02783,0.45
05/10/2024,11,-17.83422,0.14
05/10/2024,12,-19.22789,0.14
05/10/2024,13,-18.45394,0.14
05/10/2024,14,-16.38992,0.14
05/10/2024,15,-16.59261,0.14
05/10/2024,16,-19.42952,0.14
05/10/2024,17,-14.32618,0.18022
05/10/2024,18,19.74829,0.45
05/10/2024,19,42.77595,3
05/10/2024,20,55.18264,1
05/10/2024,21,54.21062,1
05/10/2024,22,48.37238,1
05/10/2024,23,42.21122,2.15067
05/10/2024,24,38.02571,0.79978
05/11/2024,1,38.8598,0.45
05/11/2024,2,38.62264,0.45
05/11/2024,3,35.53706,0.45
05/11/2024,4,36.2716,0.45
05/11/2024,5,37.02853,0.45
05/11/2024,6,40.82121,1
05/11/2024,7,38.55343,1
05/11/2024,8,-3.25511,1
05/11/2024,9,-19.76344,0.45
05/11/2024,10,-29.36767,0.45
05/11/2024,11,-28.30737,0.14
05/11/2024,12,-29.03151,0.14
05/11/2024,13,-28.69959,0.14
05/11/2024,14,-28.70427,0.14
05/11/2024,15,-29.81316,0.14
05/11/2024,16,-28.48904,0.14
05/11/2024,17,-25.1435,0.14
05/11/2024,18,-0.65385,0.45
05/11/2024,19,34.31208,0.45
05/11/2024,20,44.49913,1
05/11/2024,21,45.0499,1.3626
05/11/2024,22,42.57976,1
05/11/2024,23,35.75336,0.4854
05/11/2024,24,34.77407,0.45
05/12/2024,1,36.54965,0.45
05/12/2024,2,36.09191,0.71038
05/12/2024,3,33.48963,0.45
05/12/2024,4,32.00571,0.45
05/12/2024,5,35.14777,0.48579
05/12/2024,6,36.68268,1
05/12/2024,7,30.57775,1
05/12/2024,8,-4.60214,1
05/12/2024,9,-23.42116,0.45
05/12/2024,10,-26.00757,0.45
05/12/2024,11,-26.36103,0.14
05/12/2024,12,-24.68556,0.14
05/12/2024,13,-24.21627,0.24
05/12/2024,14,-24.79357,0.14
05/12/2024,15,-25.21043,0.14
05/12/2024,16,-17.25864,0.14
05/12/2024,17,-5.40444,0.14
05/12/2024,18,2.15451,0.45
05/12/2024,19,33.36083,0.45
05/12/2024,20,44.89846,5.43
05/12/2024,21,46.66097,7.11588
05/12/2024,22,40.80235,2.93094
05/12/2024,23,34.92405,1.73261
05/12/2024,24,32.373,0.82106
05/13/2024,1,31.15554,0.45
05/13/2024,2,30.77324,0.45
05/13/2024,3,30.75811,0.45
05/13/2024,4,30.65884,0.45
05/13/2024,5,31.44306,0.45
05/13/2024,6,38.91636,1.01
05/13/2024,7,33.12627,5.34901
05/13/2024,8,-1.57134,1
05/13/2024,9,-17.12614,0.45
05/13/2024,10,-20.06986,0.45
05/13/2024,11,-15.45777,0.14
05/13/2024,12,-13.1461,0.14
05/13/2024,13,-14.01962,0.45
05/13/2024,14,-12.77793,0.45
05/13/2024,15,-11.29965,0.45
05/13/2024,16,-2.13448,0.45
05/13/2024,17,0.57941,0.45
05/13/2024,18,19.67626,0.45
05/13/2024,19,40.76498,0.45
05/13/2024,20,54.51694,1
05/13/2024,21,53.2022,1.86602
05/13/2024,22,43.84736,1
05/13/2024,23,38.30256,1.09483
05/13/2024,24,33.94967,0.5
05/14/2024,1,34.38058,0.5
05/14/2024,2,32.86608,0.65278
05/14/2024,3,31.58968,0.45
05/14/2024,4,31.44733,0.45
05/14/2024,5,31.74053,0.45
05/14/2024,6,37.8194,1
05/14/2024,7,36.68347,2.78658
05/14/2024,8,15.75994,1
05/14/2024,9,-18.25268,0.45
05/14/2024,10,-21.08165,0.45
05/14/2024,11,-22.3433,0.45
05/14/2024,12,-21.04194,0.19693
05/14/2024,13,-24.64452,0.45
05/14/2024,14,-20.48849,0.45
05/14/2024,15,-22.81367,0.45
05/14/2024,16,-21.51059,0.45
05/14/2024,17,-20.40672,0.34624
05/14/2024,18,9.58552,0.45
05/14/2024,19,37.88051,0.71546
05/14/2024,20,49.83573,5.43
05/14/2024,21,50.43895,7.64913
05/14/2024,22,42.44638,1
05/14/2024,23,37.22761,0.68428
05/14/2024,24,36.12775,0.45
05/15/2024,1,31.88547,0.45
05/15/2024,2,31.72778,0.45
05/15/2024,3,31.485,0.45
05/15/2024,4,31.62285,0.45
05/15/2024,5,32.86641,0.45
05/15/2024,6,35.6145,1
05/15/2024,7,34.90181,4.16061
05/15/2024,8,17.53377,1
05/15/2024,9,-3.36656,1.90051
05/15/2024,10,-10.29305,1.03597
05/15/2024,11,-12.66433,0.60747
05/15/2024,12,-12.46261,0.45
05/15/2024,13,-14.02018,0.45
05/15/2024,14,-13.57385,0.45
05/15/2024,15,-13.89781,0.45
05/15/2024,16,-15.57076,0.45
05/15/2024,17,-8.74486,0.45
05/15/2024,18,17.6834,0.45
05/15/2024,19,34.30427,0.45
05/15/2024,20,46.83169,6.21002
05/15/2024,21,50.71469,8.88988
05/15/2024,22,43.30818,1.68054
05/15/2024,23,34.91246,0.45
05/15/2024,24,33.65183,2.93405
05/16/2024,1,28.73064,0.45
05/16/2024,2,28.36438,0.70609
05/16/2024,3,25.57938,0.52415
05/16/2024,4,26.26328,0.45
05/16/2024,5,28.45025,0.45
05/16/2024,6,31.3427,1.63104
05/16/2024,7,32.65566,7.67
05/16/2024,8,5.42902,1
05/16/2024,9,-21.03988,0.45
05/16/2024,10,-23.76136,0.45
05/16/2024,11,-22.8138,0.45
05/16/2024,12,-28.49019,0.45
05/16/2024,13,-31.26533,0.45
05/16/2024,14,-32.27984,0.45
05/16/2024,15,-33.02365,0.45
05/16/2024,16,-35.09718,0.45
05/16/2024,17,-17.90397,0.45
05/16/2024,18,4.60872,0.45
05/16/2024,19,32.78801,0.45
05/16/2024,20,43.51966,1.63745
05/16/2024,21,43.889,1
05/16/2024,22,42.2006,2.89185
05/16/2024,23,33.42917,1.25
05/16/2024,24,31.89988,0.52571
05/17/2024,1,32.17912,1.28594
05/17/2024,2,31.22975,1
05/17/2024,3,30.81918,1
05/17/2024,4,30.66578,1
05/17/2024,5,32.39053,1
05/17/2024,6,34.23264,2.72
05/17/2024,7,26.22365,1.75419
05/17/2024,8,1.26134,1
05/17/2024,9,-6.38026,0.45
05/17/2024,10,-8.30416,0.45
05/17/2024,11,-14.16006,0.45
05/17/2024,12,-15.25807,0.45
05/17/2024,13,-15.41979,0.45
05/17/2024,14,-16.27689,0.45
05/17/2024,15,-15.13884,0.45
05/17/2024,16,-14.55839,0.45
05/17/2024,17,-10.86117,0.45
05/17/2024,18,-1.12418,0.45
05/17/2024,19,28.50727,0.45
05/17/2024,20,40.90137,2.09891
05/17/2024,21,41.48726,2.32017
05/17/2024,22,39.48124,1
05/17/2024,23,35.47758,1.07502
05/17/2024,24,34.32043,1
05/18/2024,1,29.21554,1.71166
05/18/2024,2,28.87685,1
05/18/2024,3,27.76602,1
05/18/2024,4,26.60252,0.66976
05/18/2024,5,23.98825,0.9164
05/18/2024,6,27.35437,2.42742
05/18/2024,7,20.71123,9.31205
05/18/2024,8,0.5298,1
05/18/2024,9,-14.82563,0.45
05/18/2024,10,-23.03889,0.45
05/18/2024,11,-26.50835,0.45
05/18/2024,12,-28.05955,0.45
05/18/2024,13,-28.58208,0.45
05/18/2024,14,-28.45991,0.45
05/18/2024,15,-27.74046,0.45
05/18/2024,16,-25.40632,0.45
05/18/2024,17,-20.24706,0.45
05/18/2024,18,-6.41413,0.45
05/18/2024,19,16.73273,0.5
05/18/2024,20,29.92634,2.87818
05/18/2024,21,33.31631,5.69856
05/18/2024,22,31.51123,3.90641
05/18/2024,23,28.50193,1.04903
05/18/2024,24,27.47767,3.24261
05/19/2024,1,20.69549,1
05/19/2024,2,20.46672,1
05/19/2024,3,20.19609,1
05/19/2024,4,19.76481,1
05/19/2024,5,18.64555,1
05/19/2024,6,15.56325,2.065
05/19/2024,7,8.20313,7.8261
05/19/2024,8,-27.61033,1
05/19/2024,9,-34.96224,0.45
05/19/2024,10,-39.81078,0.45
05/19/2024,11,-45.10672,0.45
05/19/2024,12,-45.22272,0.45
05/19/2024,13,-45.1311,0.45
05/19/2024,14,-45.14216,0.45
05/19/2024,15,-46.47761,0.45
05/19/2024,16,-45.95828,0.45
05/19/2024,17,-44.95523,0.45
05/19/2024,18,-21.37843,0.45
05/19/2024,19,11.78883,1
05/19/2024,20,25.63578,1.50543
05/19/2024,21,30.09382,5.53688
05/19/2024,22,28.27621,3.85351
05/19/2024,23,24.28782,1
05/19/2024,24,23.11617,3
05/20/2024,1,21.46999,1
05/20/2024,2,20.62527,0.77667
05/20/2024,3,20.58305,1
05/20/2024,4,20.55308,0.79214
05/20/2024,5,22.73878,0.87749
05/20/2024,6,27.40564,2.95208
05/20/2024,7,26.59542,7.51724
05/20/2024,8,7.98615,1
05/20/2024,9,-5.12941,0.45
05/20/2024,10,-21.38688,0.45
05/20/2024,11,-22.88129,0.45
05/20/2024,12,-24.65179,0.45
05/20/2024,13,-28.77615,0.45
05/20/2024,14,-28.97606,0.45
05/20/2024,15,-30.81546,0.45
05/20/2024,16,-26.31043,0.45
05/20/2024,17,-26.98041,0.45
05/20/2024,18,-15.40138,0.45
05/20/2024,19,20.54501,0.45
05/20/2024,20,34.18402,5.85
05/20/2024,21,35.43835,7.8675
05/20/2024,22,30.3928,2.62674
05/20/2024,23,26.83652,1
05/20/2024,24,24.85144,3
05/21/2024,1,19.20051,0.45
05/21/2024,2,16.98841,0.45
05/21/2024,3,16.929,0.45
05/21/2024,4,17.11948,0.45
05/21/2024,5,18.41803,0.45
05/21/2024,6,25.52357,1
05/21/2024,7,24.69213,9.06931
05/21/2024,8,14.99757,1.87593
05/21/2024,9,-7.71998,0.45
05/21/2024,10,-15.63008,0.45
05/21/2024,11,-18.51978,0.45
05/21/2024,12,-21.04159,0.45
05/21/2024,13,-20.25569,0.45
05/21/2024,14,-20.87321,0.45
05/21/2024,15,-19.14067,0.45
05/21/2024,16,-15.28614,0.4
05/21/2024,17,-11.35335,0.45
05/21/2024,18,6.59297,0.45
05/21/2024,19,31.14917,0.45
05/21/2024,20,40.19713,5.3538
05/21/2024,21,42.94844,4.8
05/21/2024,22,39.79081,3.94681
05/21/2024,23,30.89031,0.5
05/21/2024,24,30.64833,0.95283
05/22/2024,1,23.5573,0.45
05/22/2024,2,19.53115,0.45
05/22/2024,3,16.56101,0.45
05/22/2024,4,14.77067,0.45
05/22/2024,5,16.71967,0.45
05/22/2024,6,19.81518,1
05/22/2024,7,21.878,5
05/22/2024,8,17.2636,1
05/22/2024,9,-6.89662,0.45
05/22/2024,10,-19.34661,0.45
05/22/2024,11,-24.49841,0.45
05/22/2024,12,-24.19878,0.45
05/22/2024,13,-24.80438,0.45
05/22/2024,14,-25.47094,0.45
05/22/2024,15,-24.66102,0.45
05/22/2024,16,-23.31736,0.45
05/22/2024,17,-20.39061,0.45
05/22/2024,18,8.56258,0.45
05/22/2024,19,21.87919,0.35
05/22/2024,20,35.37389,1
05/22/2024,21,40.08932,2.53785
05/22/2024,22,33.54784,1
05/22/2024,23,24.09779,0.45
05/22/2024,24,22.34294,0.45
05/23/2024,1,20.92395,0.45
05/23/2024,2,18.13003,0.45
05/23/2024,3,16.93865,0.45
05/23/2024,4,16.26556,0.45
05/23/2024,5,16.71544,0.45
05/23/2024,6,23.87255,1
05/23/2024,7,22.36874,1
05/23/2024,8,10.87545,1
05/23/2024,9,-10.09383,0.45
05/23/2024,10,-23.38703,0.45
05/23/2024,11,-24.5955,0.45
05/23/2024,12,-25.56121,0.45
05/23/2024,13,-27.37606,0.45
05/23/2024,14,-26.78792,0.45
05/23/2024,15,-27.95095,0.45
05/23/2024,16,-25.54333,0.4
05/23/2024,17,-24.1748,0.4
05/23/2024,18,-5.87291,0.45
05/23/2024,19,17.64326,0.35
05/23/2024,20,34.02111,1
05/23/2024,21,38.85769,3.864
05/23/2024,22,31.9096,1
05/23/2024,23,25.5883,0.45
05/23/2024,24,23.61646,0.45
05/24/2024,1,19.31256,0.45
05/24/2024,2,18.97,0.45
05/24/2024,3,17.58088,0.45
05/24/2024,4,16.85792,0.45
05/24/2024,5,19.40556,0.45
05/24/2024,6,27.45916,1
05/24/2024,7,23.27921,1
05/24/2024,8,10.45968,1
05/24/2024,9,-0.18052,0.45
05/24/2024,10,-15.31441,0.45
05/24/2024,11,-17.9078,0.45
05/24/2024,12,-21.27106,0.45
05/24/2024,13,-22.57708,0.45
05/24/2024,14,-23.56562,0.45
05/24/2024,15,-24.19896,0.45
05/24/2024,16,-21.32871,0.45
05/24/2024,17,-31.93572,0.40497
05/24/2024,18,3.67088,0.45
05/24/2024,19,12.36816,0.35
05/24/2024,20,27.23403,1
05/24/2024,21,30.26025,1
05/24/2024,22,27.55107,1
05/24/2024,23,20.3756,0.45
05/24/2024,24,18.96299,0.45
05/25/2024,1,22.10225,1
05/25/2024,2,19.23032,0.99029
05/25/2024,3,18.06053,0.96
05/25/2024,4,18.03121,0.66322
05/25/2024,5,18.13809,1
05/25/2024,6,16.95963,1
05/25/2024,7,10.51247,1
05/25/2024,8,-4.90346,1
05/25/2024,9,-24.16193,1
05/25/2024,10,-23.86912,1
05/25/2024,11,-26.52425,1
05/25/2024,12,-27.79113,0.96
05/25/2024,13,-28.60128,0.76
05/25/2024,14,-28.99563,0.75
05/25/2024,15,-27.73761,0.45
05/25/2024,16,-27.2535,0.45
05/25/2024,17,-24.10926,0.45
05/25/2024,18,-16.3086,0.96
05/25/2024,19,3.98653,0.14
05/25/2024,20,20.41805,0.45
05/25/2024,21,25.19654,1
05/25/2024,22,21.88837,1.03084
05/25/2024,23,18.50504,0.55989
05/25/2024,24,17.81232,0.5
05/26/2024,1,19.42183,0.45
05/26/2024,2,16.59448,0.45
05/26/2024,3,15.64851,0.45
05/26/2024,4,15.17784,0.45
05/26/2024,5,17.64944,0.45
05/26/2024,6,15.75542,1
05/26/2024,7,8.92699,1
05/26/2024,8,-21.43795,1
05/26/2024,9,-37.0933,0.45
05/26/2024,10,-40.99997,0.45
05/26/2024,11,-38.99033,0.45
05/26/2024,12,-39.95138,0.45
05/26/2024,13,-40.80068,0.45
05/26/2024,14,-39.73546,0.45
05/26/2024,15,-40.55507,0.45
05/26/2024,16,-39.30858,0.45
05/26/2024,17,-39.74108,0.45
05/26/2024,18,-19.0728,0.45
05/26/2024,19,12.09625,0.25621
05/26/2024,20,27.44852,1
05/26/2024,21,35.43664,1
05/26/2024,22,31.7757,1
05/26/2024,23,26.20909,0.45
05/26/2024,24,25.67901,0.45
05/27/2024,1,33.95244,0.45
05/27/2024,2,31.29004,0.45
05/27/2024,3,28.90073,0.45
05/27/2024,4,30.00366,0.45
05/27/2024,5,35.06779,0.45
05/27/2024,6,37.18651,1
05/27/2024,7,23.36611,1
05/27/2024,8,-11.65541,1
05/27/2024,9,-28.67735,0.45
05/27/2024,10,-33.37978,0.45
05/27/2024,11,-32.4006,0.45
05/27/2024,12,-33.525,0.45
05/27/2024,13,-32.97821,0.45
05/27/2024,14,-32.79938,0.45
05/27/2024,15,-31.96507,0.45
05/27/2024,16,-31.07643,0.45
05/27/2024,17,-21.94192,0.45
05/27/2024,18,-7.87744,0.45
05/27/2024,19,25.71292,0.21
05/27/2024,20,43.78767,1
05/27/2024,21,46.73149,1
05/27/2024,22,38.91494,1
05/27/2024,23,30.49769,0.45
05/27/2024,24,28.71288,0.45
05/28/2024,1,31.63779,0.45
05/28/2024,2,30.41584,0.45
05/28/2024,3,31.37593,0.45
05/28/2024,4,30.96878,0.45
05/28/2024,5,34.0181,0.45
05/28/2024,6,37.10367,1
05/28/2024,7,27.51338,2.03475
05/28/2024,8,-3.12467,1
05/28/2024,9,-17.95137,0.45
05/28/2024,10,-17.24436,0.45
05/28/2024,11,-19.69569,0.45
05/28/2024,12,-21.0993,0.45
05/28/2024,13,-20.20939,0.45
05/28/2024,14,-24.87279,0.45
05/28/2024,15,-20.98977,0.45
05/28/2024,16,-22.51878,0.45
05/28/2024,17,-12.89467,0.45
05/28/2024,18,-3.86507,0.45
05/28/2024,19,26.27558,0.14
05/28/2024,20,39.67755,1
05/28/2024,21,48.33893,1
05/28/2024,22,40.5662,1
05/28/2024,23,29.65048,0.45
05/28/2024,24,26.74792,0.45
05/29/2024,1,23.05163,0.45
05/29/2024,2,21.0268,0.45
05/29/2024,3,20.19581,0.45
05/29/2024,4,20.04121,0.45
05/29/2024,5,22.42555,0.45
05/29/2024,6,25.39458,1
05/29/2024,7,26.94086,5
05/29/2024,8,-8.36819,1
05/29/2024,9,-18.05855,0.45
05/29/2024,10,-20.24627,0.45
05/29/2024,11,-18.83418,0.45
05/29/2024,12,-18.46642,0.45
05/29/2024,13,-19.13199,0.45
05/29/2024,14,-19.39411,0.45
05/29/2024,15,-19.81097,0.45
05/29/2024,16,-19.93322,0.45
05/29/2024,17,-18.25711,0.45
05/29/2024,18,-8.03483,0.45
05/29/2024,19,24.66641,0.45
05/29/2024,20,44.16191,1
05/29/2024,21,46.52215,1
05/29/2024,22,39.44878,1
05/29/2024,23,29.33028,0.45
05/29/2024,24,28.20679,0.45
05/30/2024,1,31.52148,0.45
05/30/2024,2,30.04001,0.45
05/30/2024,3,29.71783,0.45
05/30/2024,4,29.94193,0.45
05/30/2024,5,31.67991,0.45
05/30/2024,6,33.64898,1
05/30/2024,7,30.75813,1
05/30/2024,8,5.38471,1
05/30/2024,9,-1.2379,0.45
05/30/2024,10,-4.16966,0.45
05/30/2024,11,-3.51828,0.45
05/30/2024,12,-4.71746,0.25
