hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
142,6,48908.994900314625,46.41236838175548,20750.0,10758.994900314625,0,0,16800.0,600.0,0.0,0
143,6,37863.59836896113,42.960018394171264,20463.598368961128,0,0,0,16800.0,600.0,0.0,0
144,7,33644.41895609733,42.36664994394964,16244.418956097334,0,0,0,16800.0,600.0,0.0,0
145,7,31023.597211853295,41.993846770000005,13623.597211853294,0,0,0,16800.0,600.0,0.0,0
146,7,26732.310794165805,41.376173452,9332.310794165805,0,0,0,16800.0,600.0,0.0,0
147,7,24045.769447356837,40.98474391,6645.769447356838,0,0,0,16800.0,600.0,0.0,0
148,7,22074.996546528873,40.695208054,4674.996546528873,0,0,0,16800.0,600.0,0.0,0
149,7,12487.597709648473,29.372639551,0,0,0,0,11887.597709648473,600.0,0.0,0.0
150,7,1830.357204003408,25.487391865,0,0,0,0,1230.357204003408,600.0,0.0,0.0
151,7,499.99632492346666,1.5,0,0,0,0,0.0,499.99632492346666,0.0,0.0
152,7,480.24044341255444,1.5,0,0,0,0,0.0,480.24044341255444,0.0,0.0
153,7,656.8632221901108,25.02273495131582,0,0,0,0,56.86322219011085,600.0,0.0,0.0
154,7,880.6043591356796,25.1119909044009,0,0,0,0,280.6043591356796,600.0,0.0,0.0
155,7,601.806669261092,25.000722657259768,0,0,0,0,1.8066692610919863,600.0,0.0,0.0
156,7,778.5907951081318,25.071334545695063,0,0,0,0,178.59079510813186,600.0,0.0,0.0
157,7,600.4759892163548,25.000190394961535,0,0,0,0,0.4759892163548059,600.0,0.0,0.0
158,7,604.5218381553755,25.001808669836418,0,0,0,0,4.521838155375435,600.0,0.0,0.0
159,7,583.9371876651463,1.5,0,0,0,0,0.0,583.9371876651463,0.0,0.0
160,7,21927.06050022118,40.673390884,4527.060500221183,0,0,0,16800.0,600.0,0.0,0.0
161,7,48954.52799498325,46.418254339643134,20750.0,10804.527994983244,0,0,16800.0,600.0,0.0,0.0
162,7,43468.00312974081,45.70356701130547,20750.0,5318.003129740817,0,0,16800.0,600.0,0.0,0
163,7,44318.73538791132,45.81511567872481,20750.0,6168.735387911317,0,0,16800.0,600.0,0.0,0
164,7,40749.719863999024,45.34530447982446,20750.0,2599.7198639990206,0,0,16800.0,600.0,0.0,0
165,7,35724.849248028026,45.01029852156557,18247.601497990694,77.2477500373308,0,0,16800.0,600.0,0.0,0
166,7,33959.82481440224,42.41129446,16559.824814402233,0,0,0,16800.0,600.0,0.0,0
167,7,25147.851477208424,41.14576792,7747.851477208423,0,0,0,16800.0,600.0,0.0,0
