hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
78,4,10296.610109453874,28.616991494374062,0,0,0,0,9696.610109453874,600.0,0.0,0.0
79,4,10298.804969202134,28.617758461906877,0,0,0,0,9698.804969202134,600.0,0.0,0.0
80,4,9899.264766035218,28.477803555062042,0,0,0,0,9299.264766035218,600.0,0.0,0.0
81,4,10298.283481617107,28.617576236158474,0,0,0,0,9698.283481617107,600.0,0.0,0.0
82,4,10297.733808559977,28.617384160177874,0,0,0,0,9697.733808559977,600.0,0.0,0.0
83,4,10297.706551177764,28.61737463541258,0,0,0,0,9697.706551177764,600.0,0.0,0.0
84,4,10297.889847200724,28.617438685948372,0,0,0,0,9697.889847200724,600.0,0.0,0.0
85,4,10298.245609844107,28.61756300240959,0,0,0,0,9698.245609844107,600.0,0.0,0.0
86,4,10296.719571896469,28.61702974520468,0,0,0,0,9696.719571896469,600.0,0.0,0.0
87,4,10298.448186133535,28.617633789722564,0,0,0,0,9698.448186133535,600.0,0.0,0.0
88,4,32110.283198230347,42.148824400910215,14710.283198230347,0,0,0,16800.0,600.0,0.0,0.0
89,4,83301.22006523573,80.31113896644439,20750.0,18480.0,25112.5,1558.72006523573,16800.0,600.0,0.0,0.0
90,4,72108.28505838671,72.17732123851462,20750.0,18480.0,15478.285058386702,0,16800.0,600.0,0.0,0
91,4,73795.65855269918,72.41072552497995,20750.0,18480.0,17165.65855269918,0,16800.0,600.0,0.0,0
92,4,70040.47946630555,71.89026074042374,20750.0,18480.0,13410.479466305555,0,16800.0,600.0,0.0,0
93,4,56590.49833049859,47.39499952490751,20750.0,18440.498330498587,0,0,16800.0,600.0,0.0,0
94,4,47231.23397496193,46.19496517694913,20750.0,9081.23397496193,0,0,16800.0,600.0,0.0,0
95,4,36298.13074905146,42.74081853437785,18898.130749051463,0,0,0,16800.0,600.0,0.0,0
96,5,29119.557218594586,41.72091425919541,11719.557218594588,0,0,0,16800.0,600.0,0.0,0
97,5,27077.229224123672,41.426160221404594,9677.229224123674,0,0,0,16800.0,600.0,0.0,0
98,5,27067.25846404742,41.424716071067635,9667.25846404742,0,0,0,16800.0,600.0,0.0,0
99,5,26565.870912777697,41.352030796,9165.870912777697,0,0,0,16800.0,600.0,0.0,0
100,5,22958.940537035265,40.825326532,5558.940537035264,0,0,0,16800.0,600.0,0.0,0
101,5,15282.644419490758,30.309287164,0,0,0,0,14682.644419490758,600.0,0.0,0.0
102,5,9691.83687638019,28.40487172172414,0,0,0,0,9091.83687638019,600.0,0.0,0.0
103,5,5115.557152258289,26.745301326497813,0,0,0,0,4515.557152258289,600.0,0.0,0.0
104,5,6674.208869550419,27.32186262667698,0,0,0,0,6074.208869550419,600.0,0.0,0.0
105,5,7247.854603211148,27.531020541640352,0,0,0,0,6647.854603211148,600.0,0.0,0.0
106,5,6528.598448233416,27.268516075589233,0,0,0,0,5928.598448233416,600.0,0.0,0.0
107,5,7771.4071169576755,27.720536472787707,0,0,0,0,7171.4071169576755,600.0,0.0,0.0
108,5,8631.174669565966,28.028975960447063,0,0,0,0,8031.174669565966,600.0,0.0,0.0
109,5,8905.108877389814,28.126538669871845,0,0,0,0,8305.108877389814,600.0,0.0,0.0
110,5,9694.361433706737,28.405760483995756,0,0,0,0,9094.361433706737,600.0,0.0,0.0
111,5,9692.196886135065,28.404998463698274,0,0,0,0,9092.196886135065,600.0,0.0,0.0
112,5,34333.859927238394,42.46417689213887,16933.859927238394,0,0,0,16800.0,600.0,0.0,0.0
113,5,81998.78131424708,80.05123985333336,20750.0,18480.0,25112.5,256.2813142470796,16800.0,600.0,0.0,0.0
114,5,80207.8023045469,73.29090015882556,20750.0,18480.0,23577.80230454691,0,16800.0,600.0,0.0,0
115,5,80207.72960395053,73.29089023936747,20750.0,18480.0,23577.729603950527,0,16800.0,600.0,0.0,0
116,5,71260.11317184933,72.05971317898086,20750.0,18480.0,14630.113171849323,0,16800.0,600.0,0.0,0
117,5,56334.42955907767,47.36257124258492,20750.0,18184.429559077667,0,0,16800.0,600.0,0.0,0
118,5,44952.9247821795,45.89809470322438,20750.0,6802.924782179503,0,0,16800.0,600.0,0.0,0
119,5,32283.550152201413,42.17348221129501,14883.550152201413,0,0,0,16800.0,600.0,0.0,0
120,6,23253.788420157493,40.86863664280826,5853.788420157494,0,0,0,16800.0,600.0,0.0,0
121,6,22898.17743585341,40.81639534831856,5498.177435853408,0,0,0,16800.0,600.0,0.0,0
122,6,20809.10629161056,40.508138386,3409.1062916105593,0,0,0,16800.0,600.0,0.0,0
123,6,16716.715330075058,30.778796380000003,0,0,0,0,16116.71533007506,600.0,0.0,0
124,6,15795.050449037903,30.477877369999998,0,0,0,0,15195.050449037903,600.0,0.0,0
125,6,10659.578463842132,28.743548307,0,0,0,0,10059.578463842132,600.0,0.0,0.0
126,6,10365.55970826061,28.641075296943935,0,0,0,0,9765.55970826061,600.0,0.0,0.0
127,6,5587.015252462269,26.921001189577726,0,0,0,0,4987.015252462269,600.0,0.0,0.0
128,6,4347.536097586114,26.45658182667826,0,0,0,0,3747.536097586114,600.0,0.0,0.0
129,6,7284.207878666359,27.544221854561933,0,0,0,0,6684.207878666359,600.0,0.0,0.0
130,6,8273.734920376135,27.901159445577218,0,0,0,0,7673.734920376135,600.0,0.0,0.0
131,6,9060.777918951788,28.1818302879539,0,0,0,0,8460.777918951788,600.0,0.0,0.0
132,6,8682.520945079485,28.047288975970382,0,0,0,0,8082.520945079485,600.0,0.0,0.0
133,6,8772.333159503503,28.079292426805736,0,0,0,0,8172.333159503503,600.0,0.0,0.0
134,6,8420.194671624644,27.953602512600998,0,0,0,0,7820.194671624644,600.0,0.0,0.0
135,6,10365.610925246647,28.641093179292806,0,0,0,0,9765.610925246647,600.0,0.0,0.0
136,6,35581.36377634719,42.640079330556674,18181.363776347192,0,0,0,16800.0,600.0,0.0,0.0
137,6,85046.13655272903,80.65802111189767,20750.0,18480.0,25112.5,3303.63655272904,16800.0,600.0,0.0,0.0
138,6,80037.6763634853,73.26768405831936,20750.0,18480.0,23407.676363485294,0,16800.0,600.0,0.0,0
139,6,79409.52930390392,73.18190067276251,20750.0,18480.0,22779.52930390393,0,16800.0,600.0,0.0,0
140,6,74298.15605776635,72.48008775626121,20750.0,18480.0,17668.156057766355,0,16800.0,600.0,0.0,0
141,6,61626.98625048304,70.71025190882621,20750.0,18480.0,4996.986250483039,0,16800.0,600.0,0.0,0
142,6,49998.081060809935,46.55294805626942,20750.0,11848.081060809936,0,0,16800.0,600.0,0.0,0
143,6,38562.90488496271,45.05502034867538,20750.0,412.904884962706,0,0,16800.0,600.0,0.0,0
144,7,29126.29505292324,41.72188323452189,11726.295052923238,0,0,0,16800.0,600.0,0.0,0
145,7,24726.493722209143,41.08427831502593,7326.493722209142,0,0,0,16800.0,600.0,0.0,0
146,7,24699.566854539527,41.08034569297676,7299.566854539527,0,0,0,16800.0,600.0,0.0,0
147,7,24045.769447356837,40.98474391,6645.769447356836,0,0,0,16800.0,600.0,0.0,0
148,7,22074.996546528873,40.695208054,4674.996546528873,0,0,0,16800.0,600.0,0.0,0
149,7,12487.597709648473,29.372639551,0,0,0,0,11887.597709648473,600.0,0.0,0.0
150,7,9514.483444864885,28.34236526645752,0,0,0,0,8914.483444864885,600.0,0.0,0.0
151,7,349.53229581619684,1.5,0,0,0,0,0.0,349.53229581619684,0.0,0.0
152,7,329.62552497766944,1.5,0,0,0,0,0.0,329.62552497766944,0.0,0.0
153,7,554.091049936046,1.5,0,0,0,0,0.0,554.091049936046,0.0,0.0
154,7,1656.0809255845058,25.41892244985397,0,0,0,0,1056.0809255845058,600.0,0.0,0.0
155,7,525.4449849443525,1.5,0,0,0,0,0.0,525.4449849443525,0.0,0.0
156,7,565.297100705684,1.5,0,0,0,0,0.0,565.297100705684,0.0,0.0
157,7,539.7033926394063,1.5,0,0,0,0,0.0,539.7033926394063,0.0,0.0
158,7,475.74572969130463,1.5,0,0,0,0,0.0,475.74572969130463,0.0,0.0
159,7,432.1410733562757,1.5,0,0,0,0,0.0,432.1410733562757,0.0,0.0
160,7,21927.060500221192,40.673390884,4527.060500221191,0,0,0,16800.0,600.0,0.0,0.0
161,7,49994.233290378725,46.552452131810895,20750.0,11844.233290378725,0,0,16800.0,600.0,0.0,0.0
162,7,44435.28032018816,45.830375994991115,20750.0,6285.280320188164,0,0,16800.0,600.0,0.0,0
163,7,45294.22862239691,45.94268977180987,20750.0,7144.228622396915,0,0,16800.0,600.0,0.0,0
164,7,41681.13075836903,45.468379882072206,20750.0,3531.1307583690277,0,0,16800.0,600.0,0.0,0
165,7,33665.488801254425,42.36963376777115,16265.488801254423,0,0,0,16800.0,600.0,0.0,0
166,7,33959.82481440224,42.41129446,16559.824814402233,0,0,0,16800.0,600.0,0.0,0
167,7,25147.851477208427,41.14576792,7747.851477208427,0,0,0,16800.0,600.0,0.0,0
