hour,day,charge_power,discharge_power,profit,mass_norm,charge_m_norm,discharge_m_norm,t_hh,t_lh,t_hc,t_lc,mode,eff_com,eff_exp,power_milp,power_physical,power_mismatch
124,6,0,0.0,0.0,0.2799299551551125,0,0.0,1010.1778417525817,766.1150779602635,309.4314713590996,240.0001398011669,idle,,,0.0,0.0,0.0
125,6,0,0.0,0.0,0.2799299551551125,0,0.0,1010.1066389684064,766.0682814524675,309.43034321196365,240.0059547871868,idle,,,0.0,0.0,0.0
126,6,274.38293039439384,0.0,-7858.622169621961,1.2410695707871355,0.961139615632023,0.0,1011.1124590150782,766.0214896243223,309.42921517764245,239.92350795479064,char,0.8699886710815079,0.9299872104961516,-274.0127248907702,-274.38293039439384,-0.37020550362365157
127,6,285.4803632577722,0.0,-7685.417198863566,2.2410695707871353,1.0,0.0,1011.1062632835,765.9747024753598,309.4280872561247,239.94572421646924,char,0.8699890826286857,0.9299867026102298,-285.0914897629995,-285.4803632577722,-0.3888734947726675
128,6,285.4879780678258,0.0,-7553.036052284361,3.2410695707871353,1.0,0.0,1011.0706964003093,765.9279200051122,309.42695944739904,239.9546114528935,char,0.8699886567957625,0.9299861800833112,-285.0914897629995,-285.4879780678258,-0.3964883048262777
129,6,285.49559715619296,0.0,-7863.754066570819,4.241069570787135,1.0,0.0,1011.0265387362358,765.8811422131117,309.42583175145427,239.95959833705504,char,0.8699882226046735,0.9299856473814345,-285.0914897629995,-285.49559715619296,-0.404107393193442
130,6,285.50322055772153,0.0,-7965.870879006788,5.241069570787135,1.0,0.0,1010.978711025484,765.8343690988904,309.4247041682791,239.96291754985796,char,0.8699877800397333,0.9299851044960264,-285.0914897629995,-285.50322055772153,-0.41173079472201835
131,6,285.5108482953902,0.0,-8046.218272030438,6.241069570787135,1.0,0.0,1010.9289802284196,765.7876006619805,309.42357669786225,239.96537081151723,char,0.8699873290865,0.9299845514193708,-285.0914897629995,-285.5108482953902,-0.41935853239067455
132,6,285.5184803970382,0.0,-8008.019327675665,7.241069570787135,1.0,0.0,1010.878137231003,765.7408369019142,309.42244934019243,239.96731696802286,char,0.8699868697297262,0.9299839881432003,-285.0914897629995,-285.5184803970382,-0.4269906340387024
133,6,285.5261168805738,0.0,-8017.371331379945,8.241069570787136,1.0,0.0,1010.8265890451007,765.6940778182241,309.4213220952584,239.96894069078309,char,0.8699864019552644,0.9299834146600068,-285.0914897629995,-285.5261168805738,-0.43462711757427996
134,6,285.5308650601003,0.0,-7981.616306969157,9.241069570787136,1.0,0.0,1010.7743132019413,765.6473234104423,309.42019496304886,239.9703877852209,char,0.8699863124597077,0.9299830975718313,-285.0914897629995,-285.5308650601003,-0.4393752971008098
135,6,216.73660042928032,0.0,-6207.573168258171,10.000000000000005,0.7589304292128694,0.0,1010.8195647614363,765.6005736781012,309.41906794355253,239.93621998254673,char,0.8699770409584282,0.9299808000097269,-216.36460669076956,-216.73660042928032,-0.3719937385107528
136,6,0,199.48277634055486,8505.961408240953,9.000000000000005,0,1.0,1010.7482978049601,766.4823842889896,309.6027885064264,239.9420413605485,dis,0.8699941759973829,0.9299990426752662,200.0,199.48277634055486,-0.5172236594451363
137,6,0,199.45048970639533,16087.281809516762,8.000000000000005,0,1.0,1010.6770379751796,766.436291503092,309.60200360553773,239.94786215641247,dis,0.8699940857053781,0.9299990789773571,200.0,199.45048970639533,-0.5495102936046692
138,6,0,199.41820616806328,14610.910124998454,7.000000000000005,0,1.0,1010.605785271382,766.3902034763051,309.6012187607145,239.95368237019684,dis,0.8699939946004777,0.9299991114319758,200.0,199.41820616806328,-0.5817938319367215
139,6,0,199.38592572374844,14591.441011862162,6.000000000000005,0,1.0,1010.5345396928549,766.344120208804,309.6004339719272,239.95950200195983,dis,0.8699939026837606,0.9299991400388559,200.0,199.38592572374844,-0.6140742762515572
140,6,0,199.35364837387849,14449.169928669553,5.000000000000005,0,1.0,1010.4633012388856,766.2980417000196,309.5996492391731,239.96532105175964,dis,0.8699938099555865,0.929999164797602,200.0,199.35364837387849,-0.6463516261215148
141,6,0,199.3213741173788,14094.064574653248,4.000000000000005,0,1.0,1010.3920699087618,766.251967949674,309.5988645624388,239.97113951965449,dis,0.8699937164168083,0.9299991857078926,200.0,199.3213741173788,-0.6786258826211906
142,6,0,199.28910295509598,9277.495258049112,3.0000000000000053,0,1.0,1010.3208457017708,766.2058989571183,309.59807994172434,239.97695740570254,dis,0.8699936220676455,0.9299992027693152,200.0,199.28910295509598,-0.7108970449040157
143,6,0,199.2568348874369,8977.52075046612,2.0000000000000053,0,1.0,1010.2496286172006,766.1598347216539,309.59729537703174,239.98277470996197,dis,0.8699935269084564,0.9299992159814847,200.0,199.2568348874369,-0.7431651125631049
144,7,0,199.22456991301812,8312.024243358785,1.0000000000000053,0,1.0,1010.1784186543389,766.1137752428921,309.59651086835163,239.988591432491,dis,0.8699934309402025,0.9299992253440847,200.0,199.22456991301812,-0.7754300869818849
145,7,0,151.5947424956788,6228.160591787156,0.24263611750000635,0,0.757363882499999,1010.1072158124734,766.103161754083,309.47961800880665,239.9944075733478,dis,0.8699942742634005,0.9299965574790329,151.47277649999978,151.5947424956788,0.12196599567900535
146,7,0,49.30462650387322,2025.4511010422164,0.0,0,0.2426361174999984,1010.0360200908922,766.0563664379075,309.47848504700573,240.00022313259046,dis,0.8699980618297096,0.9299648088657325,48.52722349999968,49.30462650387322,0.7774030038735447
147,7,0,0.0,0.0,0.0,0,0.0,1009.9648314888831,766.0095758012637,309.477352198501,240.00603811027722,idle,,,0.0,0.0,0.0
148,7,0,0.0,0.0,0.0,0,0.0,1009.8936500057342,765.9627898436836,309.47621946328115,240.0118525064662,idle,,,0.0,0.0,0.0
149,7,0,0.0,0.0,0.0,0,0.0,1009.8224756407336,765.9160085646993,309.4750868413348,240.01766632121556,idle,,,0.0,0.0,0.0
150,7,285.4973401457521,0.0,-8091.669897012973,1.0,1.0,0.0,1011.1071265035131,765.8692319638428,309.4739543326507,239.96024053130498,char,0.8699881814617955,0.9299854979047654,-285.0914897629995,-285.4973401457521,-0.40585038275258967
151,7,285.5049641441315,0.0,-428.2574462161973,2.0,1.0,0.0,1011.0533408019157,765.8224600406464,309.4728219372174,239.96085782941924,char,0.8699877380758121,0.9299849522064679,-285.0914897629995,-285.5049641441315,-0.41347438113200496
152,7,285.51259248511286,0.0,-428.26888872766926,3.0,1.0,0.0,1010.9995609634664,765.7756927946424,309.4716896550237,239.96147531985608,char,0.8699872862984724,0.9299843963152595,-285.0914897629995,-285.51259248511286,-0.4211027221133463
153,7,285.52022519069715,0.0,-428.2803377860457,4.0,1.0,0.0,1010.9457869916793,765.7289302253629,309.47055748605817,239.96209300225513,char,0.8699868261152498,0.9299838302233638,-285.0914897629995,-285.52022519069715,-0.4287354276976316
154,7,285.52786228539685,0.0,-7257.810588705086,5.0,1.0,0.0,1010.8920188904709,765.6821723323403,309.46942543030957,239.96271087619394,char,0.8699863575111207,0.9299832539226661,-285.0914897629995,-285.52786228539685,-0.4363725223973347
155,7,285.5325901295684,0.0,-428.2988851943526,6.0,1.0,0.0,1010.837863720219,765.6354191151071,309.4682934877665,239.96339263318106,char,0.8699862704599355,0.9299829371632055,-285.0914897629995,-285.5325901295684,-0.4411003665688895
156,7,285.54012220378934,0.0,-428.310183305684,7.0,1.0,0.0,1010.7838136829381,765.5886705731956,309.46716165841775,239.96405839875925,char,0.869985806723362,0.9299823554865421,-285.0914897629995,-285.54012220378934,-0.44863244078982234
157,7,285.5476560596038,0.0,-428.3214840894057,8.0,1.0,0.0,1010.7298312997374,765.5419267061383,309.4660299422519,239.96471427712504,char,0.8699853353705806,0.929981764164869,-285.0914897629995,-285.5476560596038,-0.45616629660429453
158,7,285.55519169420285,0.0,-428.33278754130424,9.0,1.0,0.0,1010.6758957485775,765.4951875134676,309.4648983392577,239.9653636594877,char,0.8699848564059369,0.9299811632034076,-285.0914897629995,-285.55519169420285,-0.4637019312033317
159,7,285.56272910418386,0.0,-428.3440936562758,10.0,1.0,0.0,1010.6219945357968,765.4484529947163,309.46376684942373,239.96600858057036,char,0.8699843698338696,0.9299805526074426,-285.0914897629995,-285.56272910418386,-0.47123934118434363
160,7,0,0.0,0.0,10.0,0,0.0,1010.5507473363432,765.4017231494167,309.4626354727388,239.97182697971232,idle,,,0.0,0.0,0.0
161,7,0,199.3454207315177,9280.01815629968,9.0,0,1.0,1010.4795072616096,766.3238427687169,309.60284690876745,239.97764479701436,dis,0.869994083501443,0.9299992292892859,200.0,199.3454207315177,-0.6545792684823084
162,7,0,199.31314783481406,9134.596506014777,8.0,0,1.0,1010.4082743108834,766.2777667491757,309.6020619318957,239.98346203253467,dis,0.8699939918946572,0.9299992463475929,200.0,199.31314783481406,-0.6868521651859396
163,7,0,199.28087803168896,9155.499556863766,7.0,0,1.0,1010.3370484834522,766.2316954876154,309.60127701107496,239.98927868633143,dis,0.8699938994766063,0.9299992595575898,200.0,199.28087803168896,-0.7191219683110432
164,7,0,199.2486113212993,9059.51155053219,6.0,0,1.0,1010.2658297786039,766.1856289838081,309.6004921462901,239.9950947584628,dis,0.8699938062480679,0.9299992689189331,200.0,199.2486113212993,-0.7513886787006925
165,7,0,199.21634770480884,8440.723692805706,5.0,0,1.0,1010.194618195626,766.1395672368608,309.5997073375499,240.00091024898697,dis,0.8699937122091596,0.9299992744312088,200.0,199.21634770480884,-0.7836522951911604
166,7,0,0.0,0.0,5.0,0,0.0,1010.1234137338065,766.0927682801371,309.5985623668161,240.00672515796208,idle,,,0.0,0.0,0.0
167,7,0,0.0,0.0,5.0,0,0.0,1010.0522163924331,766.0459740033091,309.5974175105794,240.0125394854463,idle,,,0.0,0.0,0.0
