hour,day,demand,power_NGCC 1,power_NGCC 2,power_NGCT 1,power_NGCT 2,power_Coal,power_Hydro,power_Wind,power_PV,ptes_charge,ptes_discharge,ptes_power
65,3,2511.614622,108.88159784556667,0.0,0.0,0.0,600.0,400.0,1179.142446,30.562643799999996,0,193.0279343544334,193.0279343544334
66,3,2486.23913,108.26369415747205,0.0,0.0,0.0,600.0,400.0,1245.073616,0.0,0,132.901819842528,132.901819842528
67,3,2494.682223,108.89474098925741,0.0,0.0,0.0,600.0,400.0,1196.145886,0.0,0,189.64159601074238,189.64159601074238
68,3,2429.563652,109.4659481171178,0.0,0.0,0.0,600.0,400.0,1098.29043,0.0,0,221.80727388288201,221.80727388288201
69,3,2256.37626,118.33226041215403,0.0,0.0,0.0,600.0,400.0,901.604124,0.0,0,236.43987558784602,236.43987558784602
70,3,2039.753381,108.61474062037112,0.0,0.0,0.0,600.0,400.0,769.636338,0.0,0,161.50230237962884,161.50230237962884
71,3,1825.154625,108.23633861726164,0.0,0.0,0.0,600.0,400.0,641.4910299999999,0.0,0,75.42725638273835,75.42725638273835
72,4,1671.432098,132.43622399999992,0.0,0.0,0.0,600.0,400.0,538.9958740000001,0.0,0,0.0,0.0
73,4,1566.538101,114.61565700000011,0.0,0.0,0.0,600.0,400.0,451.922444,0.0,0,0.0,0.0
74,4,1510.329374,116.69412617487639,0.0,0.0,0.0,600.0,400.0,369.330538,0.0,0,24.304709825123545,24.304709825123545
75,4,1474.79629,123.27051925343386,0.0,0.0,0.0,600.0,400.0,304.585656,0.0,0,46.94011474656617,46.94011474656617
76,4,1485.041686,123.1659816896899,0.0,0.0,0.0,600.0,400.0,249.752856,0.0,0,112.12284831031012,112.12284831031012
77,4,1558.058038,56.35281099999986,0.0,0.0,0.0,600.0,400.0,226.55436400000002,275.150863,0,0.0,0.0
78,4,2213.643209,0.0,0.0,0.0,0.0,358.5912063063105,400.0,186.194262,1418.5333122,149.67557150631097,0.0,-149.67557150631097
79,4,2698.157538,0.0,0.0,0.0,0.0,358.6289793210982,400.0,160.939538,2051.9375640999997,273.3485434210982,0.0,-273.3485434210982
80,4,2817.3498,0.0,0.0,0.0,0.0,358.64148692186734,400.0,168.90084,2186.0823179,296.27484482186725,0.0,-296.27484482186725
81,4,2873.526178,0.0,0.0,0.0,0.0,358.6292331892935,400.0,170.904346,2169.2772184,225.28461958929336,0.0,-225.28461958929336
82,4,2884.621891,0.0,0.0,0.0,0.0,358.6223302847368,400.0,182.292696,2129.4935388,185.7866740847371,0.0,-185.7866740847371
83,4,2852.573258,0.0,0.0,0.0,0.0,358.62385877868945,400.0,163.523008,2107.2637858,176.8373945786895,0.0,-176.8373945786895
84,4,2857.176061,0.0,0.0,0.0,0.0,358.62949208886914,400.0,146.941358,2130.9041219,179.29891098886935,0.0,-179.29891098886935
85,4,2849.037972,0.0,0.0,0.0,0.0,358.6387118520539,400.0,120.711244,2159.7601335,190.07211735205402,0.0,-190.07211735205402
86,4,2876.506909,0.0,0.0,0.0,0.0,358.60192797572734,400.0,98.804486,2137.6348695,118.53437447572747,0.0,-118.53437447572747
87,4,2602.737181,0.0,0.0,0.0,0.0,358.6468159785256,400.0,93.08395,1937.0794948,186.07307977852577,0.0,-186.07307977852577
