hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
109,5,8697.920407639182,28.052778973798365,0,0,0,0,8097.920407639182,600.0,0.0,0.0
110,5,8697.600569207916,28.052664960466025,0,0,0,0,8097.600569207915,600.0,0.0,0.0
111,5,8696.232483685755,28.052177271536607,0,0,0,0,8096.232483685754,600.0,0.0,0.0
112,5,32751.768991287652,42.24004294381638,15351.768991287654,0,0,0,16800.0,600.0,0.0,0.0
113,5,79238.51412946093,73.15852843373231,20750.0,18480.0,22608.514129460942,0,16800.0,600.0,0.0,0.0
114,5,77477.8262375745,72.91746378441512,20750.0,18480.0,20847.826237574496,0,16800.0,600.0,0.0,0
115,5,77478.1921010041,72.9175139594054,20750.0,18480.0,20848.1921010041,0,16800.0,600.0,0.0,0
116,5,68576.9756540411,71.68639698771882,20750.0,18480.0,11946.975654041102,0,16800.0,600.0,0.0,0
117,5,54570.77226066521,47.138617577608095,20750.0,16420.772260665213,0,0,16800.0,600.0,0.0,0
118,5,43244.20436270286,45.67417708456754,20750.0,5094.204362702866,0,0,16800.0,600.0,0.0,0
119,5,30714.08278994158,41.94960063551618,13314.082789941582,0,0,0,16800.0,600.0,0.0,0
120,6,27082.411822173446,41.42691084145765,9682.411822173448,0,0,0,16800.0,600.0,0.0,0
121,6,25020.860777220627,41.127245584,7620.860777220627,0,0,0,16800.0,600.0,0.0,0
122,6,20809.10629161056,40.508138386,3409.1062916105593,0,0,0,16800.0,600.0,0.0,0
123,6,16716.715330075058,30.778796380000003,0,0,0,0,16116.71533007506,600.0,0.0,0
124,6,15795.050449037903,30.477877369999998,0,0,0,0,15195.050449037903,600.0,0.0,0
125,6,10659.578463842132,28.743548307,0,0,0,0,10059.578463842132,600.0,0.0,0.0
126,6,8813.689748342398,28.094017067106083,0,0,0,0,8213.689748342398,600.0,0.0,0.0
127,6,7014.9373910635495,27.4462884161278,0,0,0,0,6414.9373910635495,600.0,0.0,0.0
128,6,5751.09925232487,26.981882533405585,0,0,0,0,5151.09925232487,600.0,0.0,0.0
129,6,8744.94269275327,28.069536046309448,0,0,0,0,8144.94269275327,600.0,0.0,0.0
130,6,8815.775733114933,28.094759558720177,0,0,0,0,8215.775733114933,600.0,0.0,0.0
131,6,8815.507413560523,28.094664053360923,0,0,0,0,8215.507413560523,600.0,0.0,0.0
132,6,8815.971766753517,28.094829334506915,0,0,0,0,8215.971766753517,600.0,0.0,0.0
133,6,8816.120935846315,28.094882429313106,0,0,0,0,8216.120935846315,600.0,0.0,0.0
134,6,8816.538424088916,28.095031028311364,0,0,0,0,8216.538424088916,600.0,0.0,0.0
135,6,8813.853705365043,28.09407542716615,0,0,0,0,8213.853705365043,600.0,0.0,0.0
136,6,33990.067601010465,42.4155727441246,16590.067601010465,0,0,0,16800.0,600.0,0.0,0.0
137,6,82039.77614777366,80.05943315268199,20750.0,18480.0,25112.5,297.2761477736567,16800.0,600.0,0.0,0.0
138,6,77304.04102101893,72.8936267476134,20750.0,18480.0,20674.041021018922,0,16800.0,600.0,0.0,0
139,6,76679.5407496594,72.80790352010685,20750.0,18480.0,20049.5407496594,0,16800.0,600.0,0.0,0
140,6,71594.84884165142,72.10615075590312,20750.0,18480.0,14964.848841651412,0,16800.0,600.0,0.0,0
141,6,58990.282793865845,70.3363750549978,20750.0,18480.0,2360.2827938658456,0,16800.0,600.0,0.0,0
142,6,48262.04622638623,46.32865802844536,20750.0,10112.04622638623,0,0,16800.0,600.0,0.0,0
143,6,36939.54588100762,42.830766401876254,19539.545881007623,0,0,0,16800.0,600.0,0.0,0
144,7,33030.42791878201,42.27960660916069,15630.427918782007,0,0,0,16800.0,600.0,0.0,0
145,7,31023.59721185329,41.99384677,13623.597211853292,0,0,0,16800.0,600.0,0.0,0
146,7,26732.3107941658,41.376173452,9332.310794165804,0,0,0,16800.0,600.0,0.0,0
147,7,24045.769447356837,40.98474391,6645.769447356836,0,0,0,16800.0,600.0,0.0,0
148,7,22074.996546528873,40.695208054,4674.996546528873,0,0,0,16800.0,600.0,0.0,0
149,7,12487.597709648473,29.372639551,0,0,0,0,11887.597709648473,600.0,0.0,0.0
150,7,1830.3572040034078,25.487391865,0,0,0,0,1230.3572040034078,600.0,0.0,0.0
151,7,428.31949989165537,1.5,0,0,0,0,0.0,428.31949989165537,0.0,0.0
152,7,408.4147473313798,1.5,0,0,0,0,0.0,408.4147473313798,0.0,0.0
153,7,556.8989858372199,1.5,0,0,0,0,0.0,556.8989858372199,0.0,0.0
154,7,608.4899695411711,25.00339575719313,0,0,0,0,8.489969541171185,600.0,0.0,0.0
155,7,610.3872683254075,25.004154562122434,0,0,0,0,10.387268325407492,600.0,0.0,0.0
156,7,610.0085402823587,25.004003095617453,0,0,0,0,10.008540282358693,600.0,0.0,0.0
157,7,610.6102256261572,25.004243730065564,0,0,0,0,10.610225626157222,600.0,0.0,0.0
158,7,554.5519714681129,1.5,0,0,0,0,0.0,554.5519714681129,0.0,0.0
159,7,510.9495213651519,1.5,0,0,0,0,0.0,510.9495213651519,0.0,0.0
160,7,21927.060500221192,40.673390884,4527.060500221191,0,0,0,16800.0,600.0,0.0,0.0
161,7,48269.85064833384,46.329668763978944,20750.0,10119.85064833384,0,0,16800.0,600.0,0.0,0.0
162,7,42737.981745402845,45.60762853892794,20750.0,4587.981745402843,0,0,16800.0,600.0,0.0,0
163,7,43593.03406761856,45.71997822409174,20750.0,5443.034067618557,0,0,16800.0,600.0,0.0,0
164,7,40024.25803070995,45.24921100271826,20750.0,1874.2580307099481,0,0,16800.0,600.0,0.0,0
165,7,39956.640329637434,45.24024407489033,20750.0,1806.6403296374326,0,0,16800.0,600.0,0.0,0
166,7,33959.82481440224,42.41129446,16559.824814402233,0,0,0,16800.0,600.0,0.0,0
167,7,25147.851477208427,41.14576792,7747.851477208427,0,0,0,16800.0,600.0,0.0,0
