mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
idle,0.0,0.0,0.0,1012.1836493340812,752.9140810869822,310.81998350597434,237.41316477848343,0.0,0.9998461209628202,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,94,94,22
idle,0.0,0.0,0.0,1012.1122459691478,752.8686046788735,310.8187165076237,237.4192384620056,0.0,0.9998461187809975,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,95,95,23
idle,0.0,0.0,0.0,1012.0408497445509,752.8231328184056,310.81744963597293,237.42531153815943,0.0,0.9998461165991753,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,96,96,0
idle,0.0,0.0,0.0,1011.9694606595764,752.7776655051238,310.8161828910093,237.43138400700565,0.0,0.9998461144173528,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,97,97,1
idle,0.0,0.0,0.0,1011.8980787135105,752.7322027385733,310.8149162727202,237.43745586860496,0.0,0.9998461122355293,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,98,98,2
idle,0.0,0.0,0.0,1011.8267039056391,752.6867445182994,310.8136497810929,237.4435271230181,0.0,0.9998461100537062,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,99,99,3
idle,0.0,0.0,0.0,1011.7553362352485,752.6412908438475,310.8123834161148,237.44959777030581,0.0,0.9998461078718839,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,100,100,4
idle,0.0,0.0,0.0,1011.683975701625,752.5958417147631,310.8111171777732,237.4556678105288,0.0,0.9998461056900602,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,101,101,5
idle,0.0,0.0,0.0,1011.6126223040548,752.5503971305916,310.80985106605544,237.46173724374776,0.0,0.9998461035082374,,,0.0,0,0,0,0,0,0,,,,,5,Day_5,102,102,6
char,1.091636396104384,1.0414807806873778,-331.7358477778812,1013.0785110324188,752.5049570908785,310.80858508094883,237.2510978082147,-9489.164596630224,0.8548069796017221,0.8640880698046295,0.9267826943007756,1.091636396104384,0,0,0,0,0,0,1.0,1.0,7.14686981538879,2.276996307423911,5,Day_5,103,103,7
char,1.1212573260619882,1.0400523640737582,-341.3709372247386,1013.0432576099915,752.4595215951695,310.8073192224407,237.37987833100968,-9346.422199951096,0.8529656612804023,0.8614438470078251,0.925620416925914,2.2128937221663723,0,0,0,0,0,0,1.0,1.0,8.195824844257228,4.608028293732463,5,Day_5,104,104,8
