mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
dis,1.1718744683851767,1.0697783718270868,238.12491906626167,1012.1456522024894,752.6285716447363,311.21450465004136,237.88192879494636,22081.371369998258,0.7825743036182767,0.84369180576183,0.9213661926127878,5.9184605774264565,0,0,0,0,0,0,1.0,1.0,16.149967874617708,5.3473313857525895,2,Day_2,40,40,16
dis,1.2363171366364576,1.0843094599328866,245.12480862933057,1012.0742526372691,752.1160392734565,311.41348441636165,237.88795560206688,41858.40947834407,0.7597231086305303,0.8234711621380668,0.914434601039766,4.682143440789999,0,0,0,0,0,0,1.0,1.0,21.56999720592816,9.032520767301795,2,Day_2,41,41,17
dis,1.261933293925707,1.0920974641335002,246.60046656168902,1012.0028602120053,751.6154224934825,311.6177548369633,237.8939818065067,78620.9881288711,0.7470009282522942,0.8125017170722956,0.9107247397560985,3.4202101468642923,0,0,0,0,0,0,1.0,1.0,24.111588381440384,10.413687465121487,2,Day_2,42,42,18
dis,1.2193797982654278,1.0797136869211381,243.60125601098161,1011.9314749259842,751.4771835334335,311.64998286140036,237.90000740832608,32982.19717660205,0.7671236139527325,0.8297260385921313,0.9166233173496269,2.2008303485988643,0,0,0,0,0,0,1.0,1.0,20.01104307857233,8.079146026465118,2,Day_2,43,43,19
dis,1.1492912434108906,1.0659523210112056,234.70104464625885,1011.8600967784915,751.5825777855325,311.56697494672983,237.90603240758526,19514.607960847305,0.788606635755915,0.8488676568751594,0.9230020356626671,1.0515391051879737,0,0,0,0,0,0,1.0,1.0,14.534577372665902,4.032744119968971,2,Day_2,44,44,20
dis,1.0515391051879737,1.0725707099504276,217.60397930326445,1011.7887257688137,751.537234527754,311.56563324923513,237.9120568043445,13419.770142059695,0.7965858977111288,0.8581306410012016,0.922716216976495,0.0,0,0,0,0,0,0,1.0,1.0,11.677418684634011,-2.6079343822294057,2,Day_2,45,45,21
idle,0.0,0.0,0.0,1011.7173618962369,751.4918958043012,311.5642916859102,237.9180805986641,0.0,0.9998460449125216,,,0.0,0,0,0,0,0,0,,,,,2,Day_2,46,46,22
idle,0.0,0.0,0.0,1011.6460051600473,751.4465616147207,311.5629502567416,237.92410379060425,0.0,0.9998460427313507,,,0.0,0,0,0,0,0,0,,,,,2,Day_2,47,47,23
idle,0.0,0.0,0.0,1011.5746555595313,751.4012319585593,311.56160896171593,237.9301263802252,0.0,0.9998460405501803,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,48,48,0
idle,0.0,0.0,0.0,1011.5033130939753,751.3559068353634,311.56026780081976,237.9361483675872,0.0,0.9998460383690084,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,49,49,1
idle,0.0,0.0,0.0,1011.4319777626658,751.3105862446798,311.55892677403966,237.94216975275046,0.0,0.9998460361878383,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,50,50,2
idle,0.0,0.0,0.0,1011.3606495648895,751.2652701860553,311.55758588136223,237.9481905357752,0.0,0.9998460340066673,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,51,51,3
idle,0.0,0.0,0.0,1011.289328499933,751.2199586590367,311.5562451227741,237.95421071672166,0.0,0.9998460318254968,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,52,52,4
idle,0.0,0.0,0.0,1011.2180145670831,751.1746516631708,311.5549044982618,237.96023029565,0.0,0.9998460296443267,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,53,53,5
idle,0.0,0.0,0.0,1011.1467077656264,751.1293491980045,311.553564007812,237.96624927262044,0.0,0.9998460274631559,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,54,54,6
char,1.1123969292139477,1.0442121817024836,-340.1863484137512,1013.0785821156029,751.0840512630847,311.55222365141117,237.20581243442857,-11362.730914678428,0.8534374125736366,0.8619314630028246,0.9258395407906324,1.1123969292139477,0,0,0,0,0,0,1.0,1.0,8.175103674412387,3.5012654992830825,3,Day_3,55,55,7
char,1.122795666092902,1.0437305998527147,-343.64172255487824,1013.0430105595188,751.0387578579583,311.550883429046,237.25430921636809,-11270.65812383813,0.8526683577972619,0.8609210180358684,0.9253595193235606,2.2351925953068497,0,0,0,0,0,0,1.0,1.0,8.548730957509964,4.33292248528592,3,Day_3,56,56,8
char,1.115372038197592,1.0442877763851104,-341.27141980141937,1013.007162417679,750.9934689821725,311.54954334070305,237.24504472332464,-11345.7150980087,0.8530177122978949,0.8616276423860348,0.9257022576675048,3.3505646335044417,0,0,0,0,0,0,1.0,1.0,8.298289145809633,3.7127422205220633,3,Day_3,57,57,9
char,1.1128425139237812,1.0445533685322466,-340.5045793973154,1012.9712883652376,750.9481846352743,311.548203386369,237.23381694684105,-11372.280904176947,0.8530490125910642,0.8618539464426526,0.9257963096927617,4.463407147428223,0,0,0,0,0,0,1.0,1.0,8.219828782702132,3.4976550407759284,3,Day_3,58,58,10
char,1.1001780953318046,1.0453575819495553,-336.4545428067452,1012.9351480374341,750.9029048168107,311.5468635660303,237.20570742367326,-11467.363359755156,0.8536271139964146,0.8629821704484263,0.926184706384156,5.563585242760027,0,0,0,0,0,0,1.0,1.0,7.7919588238297255,2.506448323816933,3,Day_3,59,59,11
idle,0.0,0.0,0.0,1012.8636695226304,750.8576295263291,311.5455238796737,237.2118018529309,0.0,0.999852079535411,,,5.563585242760027,0,0,0,0,0,0,,,,,3,Day_3,60,60,12
idle,0.0,0.0,0.0,1012.7921981556781,750.8123587633764,311.5441843272857,237.21789567274564,0.0,0.9998520775567065,,,5.563585242760027,0,0,0,0,0,0,,,,,3,Day_3,61,61,13
idle,0.0,0.0,0.0,1012.7207339358625,750.7670925275,311.54284490885294,237.22398888317838,0.0,0.999852075577957,,,5.563585242760027,0,0,0,0,0,0,,,,,3,Day_3,62,62,14
idle,0.0,0.0,0.0,1012.6492768624689,750.7218308182473,311.54150562436206,237.23008148429008,0.0,0.9998520735991632,,,5.563585242760027,0,0,0,0,0,0,,,,,3,Day_3,63,63,15
dis,1.0127331191803028,1.0521351634449456,210.03035340185974,1012.5778269347827,751.674116702992,311.21681094457864,237.23617347614166,11940.225590895727,0.8064200230654811,0.8657935488622877,0.9257373324957066,4.550852123579724,0,0,0,0,0,0,1.0,0.9895499147524153,6.926599115823784,-2.6950212542487435,3,Day_3,64,64,16
dis,1.128608003491766,1.0631370732714105,232.33805742755249,1012.5063841520893,751.9513570308819,311.1271775796457,237.24226485879407,16620.370316116623,0.794308885190913,0.8539303711553891,0.9240916131868407,3.4222441200879583,0,0,0,0,0,0,1.0,1.0,12.63987579979613,2.894548993175782,3,Day_3,65,65,17
dis,1.2117136907238608,1.0784762840356128,243.9301545293288,1012.434948513674,751.8317530538255,311.2015135027886,237.2483556323082,27869.020154975817,0.7718976578798248,0.8335969807855516,0.9174454251024938,2.2105304293640975,0,0,0,0,0,0,1.0,1.0,18.886021346455074,7.616895229693178,3,Day_3,66,66,18
dis,1.139227975399642,1.0644840974230898,234.00972851534715,1012.3635200188227,751.9663713974297,311.14901944903596,237.254445796745,17377.597541008956,0.7924480344878421,0.8519920739248262,0.9235653797649365,1.0713024539644556,0,0,0,0,0,0,1.0,1.0,13.324169666515484,3.497316309785628,3,Day_3,67,67,19
dis,1.0713024539644556,1.0755623536548529,222.32345519483604,1012.2920986668208,751.92098976029,311.14771954709107,237.26053535216533,13371.09285052453,0.797496444180563,0.8566325365899125,0.9225339494851954,0.0,0,0,0,0,0,0,1.0,1.0,12.316503104914677,-1.6924925434802098,3,Day_3,68,68,20
idle,0.0,0.0,0.0,1012.2206844569541,751.875612661314,311.14641977513634,237.26662429863012,0.0,0.9998460676383414,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,69,69,21
idle,0.0,0.0,0.0,1012.1492773885084,751.8302401000478,311.1451201331588,237.27271263620028,0.0,0.9998460654568087,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,70,70,22
idle,0.0,0.0,0.0,1012.0778774607695,751.7848720760378,311.1438206211455,237.27880036493667,0.0,0.9998460632752778,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,71,71,23
idle,0.0,0.0,0.0,1012.0064846730235,751.7395085888302,311.14252123908335,237.2848874849002,0.0,0.9998460610937459,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,72,72,0
idle,0.0,0.0,0.0,1011.9350990245562,751.6941496379712,311.1412219869594,237.29097399615173,0.0,0.9998460589122143,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,73,73,1
idle,0.0,0.0,0.0,1011.8637205146537,751.6487952230075,311.1399228647607,237.29705989875214,0.0,0.999846056730683,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,74,74,2
idle,0.0,0.0,0.0,1011.7923491426022,751.6034453434852,311.1386238724742,237.3031451927623,0.0,0.9998460545491518,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,75,75,3
idle,0.0,0.0,0.0,1011.7209849076879,751.5580999989509,311.13732501008695,237.30922987824303,0.0,0.9998460523676208,,,0.0,0,0,0,0,0,0,,,,,4,Day_4,76,76,4
